file,engine,runs,energy_uj,real_sec,user_sec,sys_sec
spectral-norm-8.js,quickjs-0.1.0,9,35599823,1.89,1.87,0.01
spectral-norm-8.js,xs,9,65370987,3.47,3.28,0.19
spectral-norm-8.js,xs-5.3.0,9,74423455,3.86,3.67,0.18
spectral-norm-8.js,xs-4.3.4,9,77214769,4.12,3.92,0.19
spectral-norm.js,v8,9,1788814,0.09,0.07,0.01
spectral-norm.js,v8-13.3.404,9,1424923,0.07,0.05,0.02
spectral-norm.js,v8-12.2.149,9,1568965,0.08,0.07,0.01
spectral-norm.js,sm-146.0,9,3780508,0.20,0.19,0.00
spectral-norm.js,sm-127.0,9,5324327,0.31,0.30,0.00
spectral-norm.js,sm-114.0.1,9,5332078,0.31,0.30,0.00
spectral-norm.js,jsc,9,2051142,0.11,0.10,0.01
spectral-norm.js,graaljs,9,13779262,0.74,0.67,0.06
spectral-norm.js,graaljs-24.1.1,9,17475297,0.93,0.86,0.06
spectral-norm.js,graaljs-23.0.2,9,20571602,1.09,1.02,0.06
spectral-norm.js,hermes,9,17696610,0.94,0.92,0.01
spectral-norm.js,hermes-0.12.0,9,18028946,0.96,0.94,0.01
spectral-norm.js,qjs,9,52963548,2.97,2.96,0.00
spectral-norm.js,quickjs-0.7.0,9,29506699,1.57,1.55,0.02
spectral-norm.js,quickjs-0.1.0,9,25352046,1.35,1.33,0.01
spectral-norm.js,xs,9,63381612,3.37,3.18,0.19
spectral-norm.js,xs-5.3.0,9,72984189,3.81,3.61,0.20
spectral-norm.js,xs-4.3.4,9,75083181,3.96,3.75,0.21
binary-trees-7.js,v8,9,733641,0.03,0.01,0.01
binary-trees-7.js,v8-13.3.404,9,639952,0.03,0.02,0.01
binary-trees-7.js,v8-12.2.149,9,641966,0.03,0.01,0.01
binary-trees-7.js,sm-146.0,9,716246,0.03,0.02,0.00
binary-trees-7.js,sm-127.0,9,698972,0.03,0.02,0.00
binary-trees-7.js,sm-114.0.1,9,718809,0.03,0.02,0.00
binary-trees-7.js,jsc,9,947813,0.05,0.02,0.02
binary-trees-7.js,graaljs,9,4433216,0.24,0.19,0.04
binary-trees-7.js,graaljs-24.1.1,9,4805713,0.26,0.20,0.05
binary-trees-7.js,graaljs-23.0.2,9,10117223,0.54,0.47,0.06
binary-trees-7.js,hermes,9,1625362,0.08,0.05,0.02
binary-trees-7.js,hermes-0.12.0,9,1522640,0.08,0.05,0.02
binary-trees-7.js,qjs,9,3798269,0.20,0.18,0.01
binary-trees-7.js,quickjs-0.7.0,9,3916250,0.20,0.18,0.02
binary-trees-7.js,quickjs-0.1.0,9,4074636,0.21,0.18,0.03
binary-trees-7.js,xs,9,7008588,0.39,0.19,0.20
binary-trees-7.js,xs-5.3.0,9,7283917,0.40,0.19,0.21
binary-trees-7.js,xs-4.3.4,9,7319562,0.40,0.20,0.20
fannkuch-redux.js,v8,9,1085020,0.05,0.04,0.01
fannkuch-redux.js,v8-13.3.404,9,991269,0.05,0.03,0.01
fannkuch-redux.js,v8-12.2.149,9,1098141,0.05,0.04,0.01
fannkuch-redux.js,sm-146.0,9,1370297,0.07,0.06,0.00
fannkuch-redux.js,sm-127.0,9,1668270,0.08,0.08,0.00
fannkuch-redux.js,sm-114.0.1,9,1681697,0.09,0.08,0.00
fannkuch-redux.js,jsc,9,1300473,0.06,0.05,0.01
fannkuch-redux.js,graaljs,9,22059086,1.18,1.14,0.04
fannkuch-redux.js,graaljs-24.1.1,9,22998110,1.23,1.18,0.04
fannkuch-redux.js,graaljs-23.0.2,9,20264291,1.08,1.02,0.05
fannkuch-redux.js,hermes,9,10426792,0.55,0.54,0.01
fannkuch-redux.js,hermes-0.12.0,9,10123265,0.53,0.52,0.01
fannkuch-redux.js,qjs,9,30045700,1.60,1.59,0.01
fannkuch-redux.js,quickjs-0.7.0,9,24040222,1.28,1.26,0.02
fannkuch-redux.js,quickjs-0.1.0,9,14035670,0.74,0.72,0.01
fannkuch-redux.js,xs,9,34134251,1.84,1.63,0.20
fannkuch-redux.js,xs-5.3.0,9,37778712,2.03,1.83,0.20
fannkuch-redux.js,xs-4.3.4,9,37984460,2.04,1.84,0.20
fasta-8.js,v8,9,2246027,0.12,0.10,0.01
fasta-8.js,v8-13.3.404,9,2160211,0.11,0.10,0.01
fasta-8.js,v8-12.2.149,9,2406122,0.13,0.11,0.01
fasta-8.js,sm-146.0,9,2563470,0.14,0.13,0.00
fasta-8.js,sm-127.0,9,2601129,0.14,0.13,0.00
fasta-8.js,sm-114.0.1,9,2618158,0.14,0.13,0.00
fasta-8.js,jsc,9,2690789,0.14,0.11,0.02
fasta-8.js,graaljs,9,20043955,1.07,0.99,0.07
fasta-8.js,graaljs-24.1.1,9,18822645,1.00,0.94,0.06
fasta-8.js,graaljs-23.0.2,9,18001419,0.96,0.88,0.07
fasta-8.js,hermes,9,11193880,0.60,0.58,0.02
fasta-8.js,hermes-0.12.0,9,10477573,0.57,0.55,0.02
fasta-8.js,qjs,9,30795514,1.65,1.64,0.00
fasta-8.js,quickjs-0.7.0,9,26475030,1.42,1.39,0.02
fasta-8.js,quickjs-0.1.0,9,23576478,1.26,1.24,0.01
fasta-8.js,xs,9,30311812,1.63,1.43,0.19
fasta-8.js,xs-5.3.0,9,36034515,1.94,1.74,0.19
fasta-8.js,xs-4.3.4,9,35355134,1.90,1.70,0.19
fasta.js,v8,9,2242182,0.11,0.09,0.01
fasta.js,v8-13.3.404,9,2260737,0.12,0.10,0.01
fasta.js,v8-12.2.149,9,2422968,0.12,0.11,0.01
fasta.js,sm-146.0,9,2415521,0.12,0.12,0.00
fasta.js,sm-127.0,9,2326654,0.12,0.11,0.00
fasta.js,sm-114.0.1,9,2405024,0.13,0.12,0.00
fasta.js,jsc,9,2235163,0.12,0.11,0.00
fasta.js,graaljs,9,41961074,2.23,2.15,0.07
fasta.js,graaljs-24.1.1,9,41784622,2.23,2.15,0.07
fasta.js,graaljs-23.0.2,9,42238723,2.24,2.14,0.09
fasta.js,hermes,9,13676845,0.72,0.71,0.01
fasta.js,hermes-0.12.0,9,13901881,0.74,0.72,0.01
fasta.js,qjs,9,75210013,4.03,4.02,0.01
fasta.js,quickjs-0.7.0,9,69239386,3.70,3.68,0.02
fasta.js,quickjs-0.1.0,9,78370039,4.24,4.22,0.02
fasta.js,xs,9,46174625,2.49,2.17,0.31
fasta.js,xs-5.3.0,9,50857780,2.73,2.41,0.31
fasta.js,xs-4.3.4,9,48012816,2.56,2.36,0.20
mandelbrot-2.js,v8,9,1172726,0.06,0.05,0.01
mandelbrot-2.js,v8-13.3.404,9,1191037,0.06,0.05,0.01
mandelbrot-2.js,v8-12.2.149,9,1193052,0.06,0.04,0.01
mandelbrot-2.js,sm-146.0,9,1043577,0.05,0.04,0.00
mandelbrot-2.js,sm-127.0,9,1052732,0.05,0.04,0.00
mandelbrot-2.js,sm-114.0.1,9,1032712,0.05,0.05,0.00
mandelbrot-2.js,jsc,9,1335934,0.07,0.05,0.01
mandelbrot-2.js,graaljs,9,5740341,0.31,0.26,0.04
mandelbrot-2.js,graaljs-24.1.1,9,6012741,0.32,0.27,0.04
mandelbrot-2.js,graaljs-23.0.2,9,6378280,0.34,0.27,0.06
mandelbrot-2.js,hermes,9,4163807,0.22,0.21,0.01
mandelbrot-2.js,hermes-0.12.0,9,3920827,0.21,0.19,0.01
mandelbrot-2.js,qjs,9,24463621,1.30,1.29,0.00
mandelbrot-2.js,quickjs-0.7.0,9,22425541,1.19,1.17,0.01
mandelbrot-2.js,quickjs-0.1.0,9,18671217,0.98,0.96,0.01
mandelbrot-2.js,xs,9,33082129,1.76,1.56,0.20
mandelbrot-2.js,xs-5.3.0,9,37349574,1.94,1.73,0.20
mandelbrot-2.js,xs-4.3.4,9,37081998,1.98,1.78,0.20
mandelbrot-8.js,v8,9,1119932,0.06,0.04,0.01
mandelbrot-8.js,v8-13.3.404,9,1283017,0.07,0.05,0.01
mandelbrot-8.js,v8-12.2.149,9,1234067,0.06,0.05,0.01
mandelbrot-8.js,sm-146.0,9,1028989,0.05,0.04,0.00
mandelbrot-8.js,sm-127.0,9,1036252,0.05,0.04,0.00
mandelbrot-8.js,sm-114.0.1,9,1037290,0.05,0.04,0.00
mandelbrot-8.js,jsc,9,1496090,0.08,0.07,0.00
mandelbrot-8.js,graaljs,9,6136825,0.33,0.28,0.04
mandelbrot-8.js,graaljs-24.1.1,9,6142990,0.33,0.27,0.05
mandelbrot-8.js,graaljs-23.0.2,9,6433089,0.34,0.27,0.06
mandelbrot-8.js,hermes,9,4367481,0.24,0.23,0.01
mandelbrot-8.js,hermes-0.12.0,9,4134816,0.22,0.20,0.01
mandelbrot-8.js,qjs,9,22910952,1.22,1.21,0.00
mandelbrot-8.js,quickjs-0.7.0,9,19327282,1.03,1.01,0.02
mandelbrot-8.js,quickjs-0.1.0,9,17053362,0.91,0.89,0.01
mandelbrot-8.js,xs,9,37287442,2.00,1.81,0.19
mandelbrot-8.js,xs-5.3.0,9,41680131,2.22,2.03,0.19
mandelbrot-8.js,xs-4.3.4,9,41408524,2.22,2.03,0.19
mandelbrot.js,v8,9,1197262,0.06,0.05,0.01
mandelbrot.js,v8-13.3.404,9,1261593,0.06,0.05,0.01
mandelbrot.js,v8-12.2.149,9,1101560,0.05,0.04,0.01
mandelbrot.js,sm-146.0,9,1051083,0.05,0.04,0.00
mandelbrot.js,sm-127.0,9,1046872,0.05,0.05,0.00
mandelbrot.js,sm-114.0.1,9,1042844,0.05,0.04,0.00
mandelbrot.js,jsc,9,1223080,0.06,0.05,0.00
mandelbrot.js,graaljs,9,6399153,0.34,0.28,0.05
mandelbrot.js,graaljs-24.1.1,9,4736194,0.25,0.22,0.03
mandelbrot.js,graaljs-23.0.2,9,6419173,0.34,0.27,0.06
mandelbrot.js,hermes,9,4337087,0.23,0.22,0.01
mandelbrot.js,hermes-0.12.0,9,4324025,0.23,0.21,0.01
mandelbrot.js,qjs,9,24699400,1.31,1.30,0.00
mandelbrot.js,quickjs-0.7.0,9,22632816,1.20,1.18,0.02
mandelbrot.js,quickjs-0.1.0,9,18652235,0.99,0.97,0.01
mandelbrot.js,xs,9,34324803,1.83,1.65,0.18
mandelbrot.js,xs-5.3.0,9,37987634,2.01,1.82,0.18
mandelbrot.js,xs-4.3.4,9,38495629,2.06,1.86,0.19
spectral-norm-8.js,v8,9,1925227,0.10,0.09,0.01
spectral-norm-8.js,v8-13.3.404,9,1900935,0.10,0.09,0.01
spectral-norm-8.js,v8-12.2.149,9,1721187,0.08,0.07,0.01
spectral-norm-8.js,sm-146.0,9,4648487,0.24,0.23,0.00
spectral-norm-8.js,sm-127.0,9,6088180,0.33,0.33,0.00
spectral-norm-8.js,sm-114.0.1,9,6085311,0.33,0.32,0.01
spectral-norm-8.js,jsc,9,2491144,0.13,0.12,0.00
spectral-norm-8.js,graaljs,9,17733536,0.93,0.87,0.05
spectral-norm-8.js,graaljs-24.1.1,9,17408830,0.92,0.86,0.05
spectral-norm-8.js,graaljs-23.0.2,9,19867869,1.04,0.98,0.05
spectral-norm-8.js,hermes,9,23832031,1.27,1.24,0.03
spectral-norm-8.js,hermes-0.12.0,9,24617552,1.31,1.28,0.03
spectral-norm-8.js,qjs,9,62950949,3.53,3.51,0.01
spectral-norm-8.js,quickjs-0.7.0,9,41889175,2.22,2.20,0.01
spectral-norm-8.js,quickjs-0.1.0,9,35474641,1.88,1.86,0.02
spectral-norm-8.js,xs,9,65263688,3.43,3.23,0.20
spectral-norm-8.js,xs-5.3.0,9,75123648,3.87,3.67,0.20
spectral-norm-8.js,xs-4.3.4,9,78780682,4.06,3.86,0.19
spectral-norm.js,v8,9,1797725,0.09,0.08,0.01
spectral-norm.js,v8-13.3.404,9,1312558,0.07,0.04,0.02
spectral-norm.js,v8-12.2.149,9,1652401,0.08,0.07,0.01
spectral-norm.js,sm-146.0,9,3783194,0.20,0.19,0.00
spectral-norm.js,sm-127.0,9,5361742,0.31,0.30,0.00
spectral-norm.js,sm-114.0.1,9,5325059,0.31,0.30,0.00
spectral-norm.js,jsc,9,2106867,0.11,0.10,0.01
spectral-norm.js,graaljs,9,13402981,0.71,0.65,0.05
spectral-norm.js,graaljs-24.1.1,9,17954971,0.95,0.88,0.06
spectral-norm.js,graaljs-23.0.2,9,21667852,1.15,1.07,0.07
spectral-norm.js,hermes,9,17652360,0.94,0.92,0.01
spectral-norm.js,hermes-0.12.0,9,18019547,0.96,0.94,0.01
spectral-norm.js,qjs,9,52931505,2.97,2.96,0.00
spectral-norm.js,quickjs-0.7.0,9,29455430,1.57,1.55,0.01
spectral-norm.js,quickjs-0.1.0,9,25360531,1.35,1.33,0.02
spectral-norm.js,xs,9,63856526,3.36,3.16,0.19
spectral-norm.js,xs-5.3.0,9,73740900,3.81,3.61,0.20
spectral-norm.js,xs-4.3.4,9,76107655,3.91,3.70,0.20
binary-trees-7.js,v8,9,718626,0.03,0.02,0.01
binary-trees-7.js,v8-13.3.404,9,641905,0.03,0.01,0.01
binary-trees-7.js,v8-12.2.149,9,620664,0.03,0.01,0.01
binary-trees-7.js,sm-146.0,9,697752,0.03,0.02,0.01
binary-trees-7.js,sm-127.0,9,719236,0.03,0.02,0.01
binary-trees-7.js,sm-114.0.1,9,714293,0.03,0.02,0.00
binary-trees-7.js,jsc,9,955869,0.04,0.03,0.01
binary-trees-7.js,graaljs,9,6803694,0.36,0.30,0.05
binary-trees-7.js,graaljs-24.1.1,9,8475199,0.45,0.38,0.07
binary-trees-7.js,graaljs-23.0.2,9,6505965,0.34,0.28,0.06
binary-trees-7.js,hermes,9,1628230,0.08,0.05,0.02
binary-trees-7.js,hermes-0.12.0,9,1521358,0.08,0.05,0.02
binary-trees-7.js,qjs,9,3855520,0.20,0.18,0.01
binary-trees-7.js,quickjs-0.7.0,9,3916494,0.20,0.17,0.03
binary-trees-7.js,quickjs-0.1.0,9,4134511,0.21,0.18,0.03
binary-trees-7.js,xs,9,7043378,0.39,0.19,0.19
binary-trees-7.js,xs-5.3.0,9,7312421,0.40,0.20,0.20
binary-trees-7.js,xs-4.3.4,9,7325116,0.40,0.20,0.19
fannkuch-redux.js,v8,9,940916,0.04,0.03,0.01
fannkuch-redux.js,v8-13.3.404,9,1041868,0.05,0.03,0.01
fannkuch-redux.js,v8-12.2.149,9,1029417,0.05,0.04,0.01
fannkuch-redux.js,sm-146.0,9,1377255,0.07,0.07,0.00
fannkuch-redux.js,sm-127.0,9,1621273,0.08,0.08,0.00
fannkuch-redux.js,sm-114.0.1,9,1677791,0.09,0.08,0.00
fannkuch-redux.js,jsc,9,1330929,0.06,0.06,0.00
fannkuch-redux.js,graaljs,9,26029596,1.38,1.33,0.04
fannkuch-redux.js,graaljs-24.1.1,9,23002382,1.22,1.17,0.05
fannkuch-redux.js,graaljs-23.0.2,9,19810130,1.05,0.99,0.05
fannkuch-redux.js,hermes,9,10405185,0.55,0.54,0.01
fannkuch-redux.js,hermes-0.12.0,9,10142430,0.53,0.52,0.01
fannkuch-redux.js,qjs,9,30228438,1.61,1.60,0.00
fannkuch-redux.js,quickjs-0.7.0,9,24211974,1.28,1.26,0.02
fannkuch-redux.js,quickjs-0.1.0,9,14032679,0.74,0.72,0.02
fannkuch-redux.js,xs,9,34283054,1.85,1.64,0.20
fannkuch-redux.js,xs-5.3.0,9,38023646,2.04,1.85,0.19
fannkuch-redux.js,xs-4.3.4,9,37971521,2.04,1.83,0.20
fasta-8.js,v8,9,2268122,0.12,0.10,0.01
fasta-8.js,v8-13.3.404,9,2182062,0.11,0.09,0.01
fasta-8.js,v8-12.2.149,9,2422357,0.13,0.11,0.01
fasta-8.js,sm-146.0,9,2587335,0.14,0.13,0.00
fasta-8.js,sm-127.0,9,2603265,0.14,0.13,0.00
fasta-8.js,sm-114.0.1,9,2667656,0.14,0.13,0.00
fasta-8.js,jsc,9,2612359,0.13,0.11,0.02
fasta-8.js,graaljs,9,19451122,1.03,0.95,0.07
fasta-8.js,graaljs-24.1.1,9,17271318,0.92,0.85,0.06
fasta-8.js,graaljs-23.0.2,9,18048598,0.96,0.89,0.06
fasta-8.js,hermes,9,11144503,0.60,0.57,0.03
fasta-8.js,hermes-0.12.0,9,10622532,0.57,0.54,0.03
fasta-8.js,qjs,9,30964703,1.65,1.64,0.00
fasta-8.js,quickjs-0.7.0,9,26501947,1.41,1.40,0.01
fasta-8.js,quickjs-0.1.0,9,23612122,1.26,1.23,0.02
fasta-8.js,xs,9,30446577,1.63,1.44,0.18
fasta-8.js,xs-5.3.0,9,36300444,1.94,1.74,0.19
fasta-8.js,xs-4.3.4,9,35942535,1.90,1.70,0.20
fasta.js,v8,9,2250910,0.11,0.10,0.01
fasta.js,v8-13.3.404,9,2260675,0.11,0.10,0.01
fasta.js,v8-12.2.149,9,2470453,0.13,0.11,0.01
fasta.js,sm-146.0,9,2460809,0.12,0.12,0.00
fasta.js,sm-127.0,9,2361566,0.12,0.11,0.00
fasta.js,sm-114.0.1,9,2441766,0.13,0.12,0.00
fasta.js,jsc,9,2466547,0.13,0.12,0.00
fasta.js,graaljs,9,36622587,1.94,1.86,0.07
fasta.js,graaljs-24.1.1,9,42273818,2.24,2.16,0.07
fasta.js,graaljs-23.0.2,9,42165358,2.23,2.13,0.09
fasta.js,hermes,9,13799342,0.73,0.72,0.01
fasta.js,hermes-0.12.0,9,13904627,0.74,0.72,0.01
fasta.js,qjs,9,75550649,4.03,4.03,0.00
fasta.js,quickjs-0.7.0,9,69317266,3.70,3.68,0.01
fasta.js,quickjs-0.1.0,9,78799054,4.24,4.22,0.01
fasta.js,xs,9,46281254,2.48,2.16,0.32
fasta.js,xs-5.3.0,9,51342581,2.74,2.43,0.30
fasta.js,xs-4.3.4,9,48265685,2.56,2.36,0.20
mandelbrot-2.js,v8,9,1179990,0.06,0.04,0.01
mandelbrot-2.js,v8-13.3.404,9,1216976,0.06,0.04,0.01
mandelbrot-2.js,v8-12.2.149,9,1225827,0.06,0.05,0.01
mandelbrot-2.js,sm-146.0,9,1042172,0.05,0.04,0.00
mandelbrot-2.js,sm-127.0,9,1049253,0.05,0.05,0.00
mandelbrot-2.js,sm-114.0.1,9,1033505,0.05,0.05,0.00
mandelbrot-2.js,jsc,9,1288021,0.07,0.06,0.00
mandelbrot-2.js,graaljs,9,5765915,0.31,0.26,0.04
mandelbrot-2.js,graaljs-24.1.1,9,6497359,0.35,0.30,0.04
mandelbrot-2.js,graaljs-23.0.2,9,6450362,0.34,0.27,0.06
mandelbrot-2.js,hermes,9,4213368,0.22,0.21,0.01
mandelbrot-2.js,hermes-0.12.0,9,3971669,0.21,0.19,0.01
mandelbrot-2.js,qjs,9,24911618,1.30,1.29,0.00
mandelbrot-2.js,quickjs-0.7.0,9,22422367,1.19,1.17,0.02
mandelbrot-2.js,quickjs-0.1.0,9,18681165,0.98,0.96,0.02
mandelbrot-2.js,xs,9,33058571,1.77,1.57,0.19
mandelbrot-2.js,xs-5.3.0,9,37456996,1.93,1.75,0.18
mandelbrot-2.js,xs-4.3.4,9,37018643,1.98,1.78,0.19
mandelbrot-8.js,v8,9,1161557,0.06,0.04,0.01
mandelbrot-8.js,v8-13.3.404,9,1314450,0.07,0.05,0.01
mandelbrot-8.js,v8-12.2.149,9,1218930,0.06,0.05,0.01
mandelbrot-8.js,sm-146.0,9,1033993,0.05,0.04,0.00
mandelbrot-8.js,sm-127.0,9,1043333,0.05,0.05,0.00
mandelbrot-8.js,sm-114.0.1,9,1034543,0.05,0.04,0.00
mandelbrot-8.js,jsc,9,1439511,0.08,0.07,0.00
mandelbrot-8.js,graaljs,9,6248947,0.33,0.29,0.04
mandelbrot-8.js,graaljs-24.1.1,9,6079208,0.32,0.27,0.04
mandelbrot-8.js,graaljs-23.0.2,9,6358748,0.34,0.27,0.06
mandelbrot-8.js,hermes,9,4364246,0.24,0.22,0.01
mandelbrot-8.js,hermes-0.12.0,9,4139760,0.22,0.20,0.01
mandelbrot-8.js,qjs,9,22897769,1.22,1.21,0.00
mandelbrot-8.js,quickjs-0.7.0,9,19337963,1.03,1.00,0.02
mandelbrot-8.js,quickjs-0.1.0,9,17082354,0.91,0.89,0.01
mandelbrot-8.js,xs,9,38122766,2.05,1.85,0.19
mandelbrot-8.js,xs-5.3.0,9,41535782,2.23,2.01,0.21
mandelbrot-8.js,xs-4.3.4,9,41478287,2.23,2.04,0.18
mandelbrot.js,v8,9,1106137,0.06,0.04,0.01
mandelbrot.js,v8-13.3.404,9,1241574,0.06,0.05,0.01
mandelbrot.js,v8-12.2.149,9,1167722,0.06,0.05,0.01
mandelbrot.js,sm-146.0,9,1050595,0.05,0.05,0.00
mandelbrot.js,sm-127.0,9,1043699,0.05,0.04,0.00
mandelbrot.js,sm-114.0.1,9,1036985,0.05,0.05,0.00
mandelbrot.js,jsc,9,1197385,0.06,0.05,0.00
mandelbrot.js,graaljs,9,6095626,0.33,0.28,0.04
mandelbrot.js,graaljs-24.1.1,9,6416853,0.34,0.30,0.03
mandelbrot.js,graaljs-23.0.2,9,6427962,0.34,0.28,0.05
mandelbrot.js,hermes,9,4319264,0.23,0.22,0.01
mandelbrot.js,hermes-0.12.0,9,4121206,0.22,0.20,0.01
mandelbrot.js,qjs,9,24832883,1.32,1.31,0.00
mandelbrot.js,quickjs-0.7.0,9,22709781,1.21,1.19,0.02
mandelbrot.js,quickjs-0.1.0,9,18652784,0.99,0.97,0.01
mandelbrot.js,xs,9,33608129,1.80,1.61,0.19
mandelbrot.js,xs-5.3.0,9,38060694,1.99,1.79,0.19
mandelbrot.js,xs-4.3.4,9,37926844,2.04,1.83,0.20
spectral-norm-8.js,v8,9,1964351,0.10,0.09,0.01
spectral-norm-8.js,v8-13.3.404,9,1834895,0.10,0.08,0.01
spectral-norm-8.js,v8-12.2.149,9,1732295,0.09,0.07,0.01
spectral-norm-8.js,sm-146.0,9,4587574,0.25,0.24,0.00
spectral-norm-8.js,sm-127.0,9,6175582,0.34,0.32,0.01
spectral-norm-8.js,sm-114.0.1,9,6082992,0.33,0.33,0.00
spectral-norm-8.js,jsc,9,2391840,0.13,0.12,0.01
spectral-norm-8.js,graaljs,9,17105242,0.91,0.84,0.06
spectral-norm-8.js,graaljs-24.1.1,9,21935430,1.16,1.10,0.05
spectral-norm-8.js,graaljs-23.0.2,9,22115178,1.16,1.09,0.06
spectral-norm-8.js,hermes,9,24022033,1.28,1.24,0.03
spectral-norm-8.js,hermes-0.12.0,9,24563780,1.30,1.26,0.04
spectral-norm-8.js,qjs,9,62870567,3.52,3.51,0.01
spectral-norm-8.js,quickjs-0.7.0,9,41771439,2.22,2.20,0.02
spectral-norm-8.js,quickjs-0.1.0,9,35855499,1.91,1.89,0.01
spectral-norm-8.js,xs,9,64902971,3.43,3.24,0.19
spectral-norm-8.js,xs-5.3.0,9,74378044,3.88,3.68,0.20
spectral-norm-8.js,xs-4.3.4,9,79408060,4.15,3.95,0.20
spectral-norm.js,v8,9,1671383,0.08,0.07,0.01
spectral-norm.js,v8-13.3.404,9,1491329,0.07,0.06,0.01
spectral-norm.js,v8-12.2.149,9,1605098,0.08,0.07,0.01
spectral-norm.js,sm-146.0,9,3776113,0.20,0.19,0.00
spectral-norm.js,sm-127.0,9,5330309,0.31,0.30,0.00
spectral-norm.js,sm-114.0.1,9,5327074,0.31,0.30,0.00
spectral-norm.js,jsc,9,2066279,0.11,0.10,0.00
spectral-norm.js,graaljs,9,11787019,0.63,0.58,0.04
spectral-norm.js,graaljs-24.1.1,9,15026389,0.80,0.75,0.04
spectral-norm.js,graaljs-23.0.2,9,21514898,1.15,1.07,0.07
spectral-norm.js,hermes,9,17947891,0.95,0.93,0.01
spectral-norm.js,hermes-0.12.0,9,18068924,0.96,0.94,0.01
spectral-norm.js,qjs,9,52912401,2.97,2.97,0.00
spectral-norm.js,quickjs-0.7.0,9,29493638,1.57,1.55,0.02
spectral-norm.js,quickjs-0.1.0,9,25433590,1.35,1.33,0.02
spectral-norm.js,xs,9,63139548,3.36,3.18,0.18
spectral-norm.js,xs-5.3.0,9,73223568,3.82,3.63,0.19
spectral-norm.js,xs-4.3.4,9,75341971,3.95,3.75,0.20
binary-trees-7.js,v8,10,751952,0.03,0.02,0.01
binary-trees-7.js,v8-13.3.404,10,659117,0.03,0.01,0.01
binary-trees-7.js,v8-12.2.149,10,666624,0.03,0.01,0.01
binary-trees-7.js,sm-146.0,10,768614,0.03,0.03,0.00
binary-trees-7.js,sm-127.0,10,745299,0.03,0.03,0.00
binary-trees-7.js,sm-114.0.1,10,775693,0.03,0.02,0.00
binary-trees-7.js,jsc,10,1045041,0.05,0.03,0.02
binary-trees-7.js,graaljs,10,4375355,0.23,0.18,0.04
binary-trees-7.js,graaljs-24.1.1,10,8671792,0.46,0.39,0.07
binary-trees-7.js,graaljs-23.0.2,10,5389757,0.28,0.21,0.07
binary-trees-7.js,hermes,10,1769893,0.09,0.07,0.02
binary-trees-7.js,hermes-0.12.0,10,1688472,0.08,0.06,0.02
binary-trees-7.js,qjs,10,4266164,0.22,0.20,0.01
binary-trees-7.js,quickjs-0.7.0,10,4361378,0.23,0.20,0.02
binary-trees-7.js,quickjs-0.1.0,10,4515980,0.24,0.20,0.03
binary-trees-7.js,xs,10,7777507,0.43,0.20,0.22
binary-trees-7.js,xs-5.3.0,10,8084758,0.45,0.22,0.22
binary-trees-7.js,xs-4.3.4,10,8108439,0.45,0.23,0.21
fannkuch-redux.js,v8,10,1030331,0.05,0.04,0.01
fannkuch-redux.js,v8-13.3.404,10,1034238,0.05,0.04,0.01
fannkuch-redux.js,v8-12.2.149,10,1178952,0.06,0.05,0.01
fannkuch-redux.js,sm-146.0,10,1488460,0.08,0.07,0.00
fannkuch-redux.js,sm-127.0,10,1771968,0.09,0.08,0.00
fannkuch-redux.js,sm-114.0.1,10,1816646,0.09,0.09,0.00
fannkuch-redux.js,jsc,10,1366696,0.07,0.06,0.01
fannkuch-redux.js,graaljs,10,27139884,1.45,1.39,0.05
fannkuch-redux.js,graaljs-24.1.1,10,23511109,1.25,1.20,0.04
fannkuch-redux.js,graaljs-23.0.2,10,17633316,0.94,0.89,0.05
fannkuch-redux.js,hermes,10,11578096,0.61,0.59,0.01
fannkuch-redux.js,hermes-0.12.0,10,11390595,0.60,0.59,0.01
fannkuch-redux.js,qjs,10,33441809,1.78,1.77,0.00
fannkuch-redux.js,quickjs-0.7.0,10,26862236,1.43,1.41,0.01
fannkuch-redux.js,quickjs-0.1.0,10,15610739,0.83,0.81,0.01
fannkuch-redux.js,xs,10,37890162,2.04,1.83,0.20
fannkuch-redux.js,xs-5.3.0,10,42142531,2.27,2.05,0.21
fannkuch-redux.js,xs-4.3.4,10,42048904,2.26,2.05,0.21
fasta-8.js,v8,10,2582330,0.14,0.12,0.01
fasta-8.js,v8-13.3.404,10,2404718,0.13,0.11,0.01
fasta-8.js,v8-12.2.149,10,2583184,0.14,0.12,0.01
fasta-8.js,sm-146.0,10,2806084,0.15,0.14,0.00
fasta-8.js,sm-127.0,10,2794488,0.15,0.14,0.01
fasta-8.js,sm-114.0.1,10,2870476,0.15,0.14,0.00
fasta-8.js,jsc,10,2829094,0.15,0.12,0.02
fasta-8.js,graaljs,10,21965031,1.18,1.11,0.05
fasta-8.js,graaljs-24.1.1,10,17864578,0.95,0.90,0.05
fasta-8.js,graaljs-23.0.2,10,18601088,0.99,0.91,0.06
fasta-8.js,hermes,10,12328948,0.67,0.64,0.03
fasta-8.js,hermes-0.12.0,10,11603852,0.63,0.60,0.03
fasta-8.js,qjs,10,34091038,1.83,1.82,0.01
fasta-8.js,quickjs-0.7.0,10,29420274,1.57,1.55,0.02
fasta-8.js,quickjs-0.1.0,10,26212213,1.40,1.37,0.02
fasta-8.js,xs,10,33505713,1.80,1.59,0.21
